unique_id,time_interval,units_fulfilled,incoming_demand,1,2,3,4,5,6,7,8,9,10,11,12,units_UNfulfilled
7.0,10.0,15806.53598082596,32239.592359914346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.5963487736362,1.85140254500694e-12,31288.99601114071
7.0,11.0,3768.8453269420197,30343.145750507618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30343.145750507618
7.0,12.0,1.85140254500694e-12,30343.145750507618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30343.145750507618
8.0,1.0,18964.466094067262,18964.466094067262,18964.466094067262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2.0,20860.91270347396,20860.91270347399,0.0,20860.91270347396,2.9103830456733704e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3.0,22757.35931288069,22757.359312880715,0.0,0.0,22757.35931288066,5.4569682106375694e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,4.0,36122.97981730473,37928.932188134524,0.0,0.0,0.0,36122.97981730467,1805.9523708298511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,5.0,43527.777777777796,41721.82540694798,0.0,0.0,0.0,0.0,41721.825406947944,3.637978807091713e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,6.0,50000.0,56893.398282201786,0.0,0.0,0.0,0.0,0.0,49999.99999999996,6893.398282201822,0.0,0.0,0.0,0.0,0.0,0.0
8.0,7.0,49999.99999999994,60686.291501015236,0.0,0.0,0.0,0.0,0.0,0.0,43106.60171779812,17579.689783217116,0.0,0.0,0.0,0.0,0.0
8.0,8.0,50000.0,45514.71862576143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32420.310216782884,13094.408408978547,0.0,0.0,0.0,0.0
8.0,9.0,50000.0,41721.82540694798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36905.59159102145,4816.233815926527,0.0,0.0,0.0
8.0,10.0,37055.8261758407,32239.592359914346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32239.592359914175,1.709850039333105e-10,0.0,0.0
8.0,11.0,30343.14575050776,30343.145750507618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30343.14575050759,2.9103830456733704e-11,0.0
8.0,12.0,16586.461268383242,30343.145750507618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16586.461268383213,13756.684482124405
9.0,1.0,18964.466094067262,18964.466094067262,18964.466094067262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2.0,20860.912703473983,20860.91270347399,0.0,20860.912703473983,7.275957614183426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,3.0,22757.35931288067,22757.359312880715,0.0,0.0,22757.359312880664,5.093170329928398e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,4.0,32650.75759508254,37928.932188134524,0.0,0.0,0.0,32650.75759508249,5278.174593052034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,5.0,47000.0,41721.82540694798,0.0,0.0,0.0,0.0,41721.825406947966,1.4551915228366852e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,6.0,50000.0,56893.398282201786,0.0,0.0,0.0,0.0,0.0,49999.999999999985,6893.398282201801,0.0,0.0,0.0,0.0,0.0,0.0
9.0,7.0,49999.999999999905,60686.291501015236,0.0,0.0,0.0,0.0,0.0,0.0,43106.601717798105,17579.68978321713,0.0,0.0,0.0,0.0,0.0
9.0,8.0,49999.9999999999,45514.71862576143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32420.310216782767,13094.408408978663,0.0,0.0,0.0,0.0
9.0,9.0,49999.9999999999,41721.82540694798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36905.591591021235,4816.233815926746,0.0,0.0,0.0
9.0,10.0,37055.826175840804,32239.592359914346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32239.59235991406,2.874003257602453e-10,0.0,0.0
9.0,11.0,30343.14575050765,30343.145750507618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30343.145750507363,2.546585164964199e-10,0.0
9.0,12.0,30343.145750507538,30343.145750507618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30343.145750507283,3.346940502524376e-10
10.0,1.0,20000.00000000001,20918.86116991581,20000.00000000001,918.8611699157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2.0,23010.7472869074,23010.747286907394,0.0,22091.8861169916,918.8611699157918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3.0,25102.633403898988,25102.63340389897,0.0,0.0,24183.772233983196,918.8611699157736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,41837.72233983161,41837.72233983162,0.0,0.0,0.0,40918.861169915835,918.8611699157846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,5.0,46021.49457381479,46021.49457381479,0.0,0.0,0.0,0.0,45102.633403899,918.8611699157846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,6.0,32218.03678644407,62756.58350974743,0.0,0.0,0.0,0.0,0.0,31299.175616528286,15918.950199628895,4884.7034531107,183.790039925787,0.0,-2.17501224433018e-12,0.0,10469.96420055376
10.0,7.0,15918.950199628895,66940.35574373059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66940.35574373059
10.0,8.0,4884.7034531107,50205.26680779794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50205.26680779794
10.0,9.0,183.790039925787,46021.49457381479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46021.49457381479
10.0,10.0,0.0,35562.06398885688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35562.06398885688
10.0,11.0,-2.17501224433018e-12,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33470.17787186529
10.0,12.0,0.0,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33470.17787186529
11.0,1.0,20000.00000000001,20918.86116991581,20000.00000000001,918.8611699157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2.0,23010.7472869074,23010.747286907394,0.0,22091.8861169916,918.8611699157918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,3.0,25102.63340389893,25102.63340389897,0.0,0.0,24183.772233983138,918.8611699158319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,4.0,41837.72233983163,41837.72233983162,0.0,0.0,0.0,40918.86116991579,918.8611699158282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,5.0,46021.4945738148,46021.49457381479,0.0,0.0,0.0,0.0,45102.63340389897,918.8611699158137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,6.0,50000.0,62756.58350974743,0.0,0.0,0.0,0.0,0.0,49081.138830084186,13675.44467966324,0.0,0.0,0.0,0.0,0.0,0.0
11.0,7.0,38901.02303949403,66940.35574373059,0.0,0.0,0.0,0.0,0.0,0.0,25225.57835983079,24448.519191891268,9988.8204557718,2462.81887718935,-7.17358437973555e-12,0.0,4814.61885904739
11.0,8.0,24448.519191891268,50205.26680779794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50205.26680779794
11.0,9.0,9988.8204557718,46021.49457381479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46021.49457381479
11.0,10.0,2462.81887718935,35562.06398885688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35562.06398885688
11.0,11.0,-7.17358437973555e-12,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33470.17787186529
11.0,12.0,0.0,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33470.17787186529
12.0,1.0,20000.00000000001,20918.86116991581,20000.00000000001,918.8611699157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2.0,23010.7472869074,23010.747286907394,0.0,22091.8861169916,918.8611699157918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,3.0,25102.633403898973,25102.63340389897,0.0,0.0,24183.77223398318,918.8611699157882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,4.0,41837.7223398313,41837.72233983162,0.0,0.0,0.0,40918.861169915515,918.8611699161047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,5.0,46021.494573814874,46021.49457381479,0.0,0.0,0.0,0.0,45102.63340389877,918.8611699160174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,6.0,50000.0,62756.58350974743,0.0,0.0,0.0,0.0,0.0,49081.13883008398,13675.444679663444,0.0,0.0,0.0,0.0,0.0,0.0
12.0,7.0,49999.99999999998,66940.35574373059,0.0,0.0,0.0,0.0,0.0,0.0,36324.555320336534,30615.800423394052,0.0,0.0,0.0,0.0,0.0
12.0,8.0,50000.00000000004,50205.26680779794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19384.199576605984,30821.067231191955,0.0,0.0,0.0,0.0
12.0,9.0,35452.7874645157,46021.49457381479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4631.720233323744,15363.339145376049,3621.11304845871,0.0,22405.322146656283
12.0,10.0,15363.339145376049,35562.06398885688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35562.06398885688
12.0,11.0,3621.11304845871,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33470.17787186529
12.0,12.0,0.0,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33470.17787186529
13.0,1.0,20000.00000000001,20918.86116991581,20000.00000000001,918.8611699157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,2.0,23010.7472869074,23010.747286907394,0.0,22091.8861169916,918.8611699157918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,3.0,25102.63340389901,25102.63340389897,0.0,0.0,24183.772233983218,918.8611699157518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,4.0,41837.722339831715,41837.72233983162,0.0,0.0,0.0,40918.86116991597,918.8611699156536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,5.0,46021.494573814714,46021.49457381479,0.0,0.0,0.0,0.0,45102.63340389906,918.8611699157264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,6.0,50000.0,62756.58350974743,0.0,0.0,0.0,0.0,0.0,49081.138830084274,13675.444679663153,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7.0,49999.999999999985,66940.35574373059,0.0,0.0,0.0,0.0,0.0,0.0,36324.55532033683,30615.800423393754,0.0,0.0,0.0,0.0,0.0
13.0,8.0,50000.0,50205.26680779794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19384.199576606246,30821.067231191693,0.0,0.0,0.0,0.0
13.0,9.0,50000.000000000095,46021.49457381479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19178.9327688084,26842.561805006386,0.0,0.0,0.0
13.0,10.0,45329.6108605182,35562.06398885688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18487.049055511816,17075.01493334506,0.0,0.0
13.0,11.0,28944.413162591965,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11869.398229246905,11500.90715681443,10099.872485803957
13.0,12.0,11500.90715681443,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33470.17787186529
14.0,1.0,20000.00000000001,20918.86116991581,20000.00000000001,918.8611699157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,2.0,23010.7472869074,23010.747286907394,0.0,22091.8861169916,918.8611699157918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,3.0,25102.633403898963,25102.63340389897,0.0,0.0,24183.77223398317,918.8611699157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4.0,41837.72233983154,41837.72233983162,0.0,0.0,0.0,40918.86116991574,918.8611699158791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,5.0,46021.494573814896,46021.49457381479,0.0,0.0,0.0,0.0,45102.63340389902,918.86116991577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,6.0,50000.0,62756.58350974743,0.0,0.0,0.0,0.0,0.0,49081.13883008423,13675.444679663196,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7.0,48690.18094019518,66940.35574373059,0.0,0.0,0.0,0.0,0.0,0.0,35014.73626053199,31925.6194831986,0.0,0.0,0.0,0.0,0.0
14.0,8.0,49999.99999999998,50205.26680779794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18074.38051680138,32130.88629099656,0.0,0.0,0.0,0.0
14.0,9.0,50000.000000000065,46021.49457381479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17869.113709003504,28152.380864811283,0.0,0.0,0.0
14.0,10.0,50000.0000000001,35562.06398885688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21847.61913518882,13714.444853668057,0.0,0.0
14.0,11.0,46265.7615556178,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32551.31670194974,918.8611699155517,0.0
14.0,12.0,33470.177871865286,33470.17787186529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32551.316701949734,918.861169915559
